date,growth_h1,inflation_h1,growth_h3,inflation_h3,growth_h6,inflation_h6
2017-10-01,0.41187943871250965,0.11334768512826784,0.3489598956451755,0.16936904528069158,0.2705556308316558,0.153610307488571
2017-11-01,0.42535084217718,0.18997600641642112,0.30490216608694365,0.15239059708952168,0.24473290663844466,0.14801333365140157
2017-12-01,0.307826179264203,0.14622026072770625,0.2787688561396218,0.14869637615368056,0.2367479189226508,0.15069314470521397
2018-01-01,0.3866218515770117,0.24757560159932063,0.29428726999779653,0.14688713067098824,0.24075760701799354,0.1529485019211788
2018-02-01,0.1878122456584399,0.12788220436622347,0.1868239587173921,0.13870206352491773,0.18550887443266656,0.14632811034322948
2018-03-01,0.1123872725250622,0.09544336807171146,0.1528777227508885,0.1577651345736492,0.15284223871273261,0.15076193657204545
2018-04-01,0.40504907067516244,0.20940220200191975,0.31159795122492384,0.20106563681908204,0.21730264449425118,0.16761889256856516
2018-05-01,0.26360638035953277,0.2291570270565787,0.14980385630425286,0.13055720749661737,0.15313168087903206,0.14515488199615667
2018-06-01,0.19143219342770224,0.08764144694201394,0.2577304250441357,0.16481101979307003,0.2268523679173452,0.15960426683256368
2018-07-01,0.29722965059731754,0.1636614012139642,0.24661634370198782,0.16239438284306787,0.2084301079932258,0.15746322356397813
2018-08-01,0.2858446933162243,0.13211368336732698,0.2686908060045776,0.16631708734709466,0.22630169743611472,0.15765715435342642
2018-09-01,0.3258932381391034,0.2028890211639698,0.2579189411514058,0.15584549641322928,0.21687774546184646,0.15626251356788462
2018-10-01,0.31666406634686317,0.16798602134237076,0.2804914553422957,0.15852695901401878,0.23602478987729347,0.16314644110974533
2018-11-01,-0.0016478866059572717,0.06407096296716078,0.09211978668296816,0.14172290568303497,0.13355003389921904,0.14955478737667982
2018-12-01,0.1812236107026004,0.14250066611042572,0.1920382705963326,0.15583093853223506,0.1809175533624685,0.15664792276535722
2019-01-01,-0.10238491850419629,0.05450726672625497,0.01711002708874554,0.13082646900849415,0.09033481180840508,0.14754554950701293
